userID,hoursPlayed,level,pelletsEaten,fruitEaten,ghostsEaten,avgScore,maxScore,totalScore,churned
479164345,3555,648,220410,951,8495,2443,8114,465020,T
550002771,4500,326,90000,951,1236,2443,4862,464120,F
958434069,3731,649,264901,951,8040,1954,7364,464056,T
369258211,4571,308,347396,951,1526,1466,5400,464886,F
736872766,4380,320,197100,951,1025,2443,5560,464124,F
016066981,4564,351,264712,951,18009,977,9901,464118,T
738522231,3545,590,308415,951,1992,977,5454,464498,T
033649371,2922,4,227916,951,1830,488,10752,464845,F
074208462,3610,607,83030,951,12864,2443,10551,464345,T
510607744,2931,40,231549,951,1983,488,5345,464164,F
388601725,3645,641,218700,951,18760,977,9813,464155,T
304144832,2791,42,223280,951,4789,488,7454,464596,F
282790550,3243,1,291870,951,1044,1954,10486,464079,T
827297180,4515,357,406350,951,1054,1466,5579,464206,F
188173114,4560,356,355680,951,1957,977,5331,464353,T
927596870,4612,338,179868,951,3216,2443,5212,464330,F
990366689,3730,654,287210,951,7035,1466,10738,464653,T
738761307,2822,25,234226,951,1389,488,7732,464314,F
761526178,3024,22,244944,951,2228,1954,7903,464533,T
998344067,4586,301,247644,951,900,1466,5354,464539,F
973784555,3141,62,229293,951,2696,1954,7580,464643,T
986553342,4430,311,177200,951,2394,1954,5615,464244,F
213433189,3429,61,342900,951,2543,1466,4959,464350,T
084862737,4348,335,343492,951,6926,1954,5842,464227,F
955422957,3259,29,81475,951,4789,488,5751,464952,T
529277696,4493,345,197692,951,5296,1466,5270,464170,F
734402951,3068,39,156468,951,2262,2443,10275,464304,T
585134082,4398,322,114348,951,974,2443,5282,464924,F
461975395,4421,344,207787,951,3216,977,7570,464200,T
408235186,4468,330,196592,951,14070,1466,7880,464429,F
896832428,3477,62,93879,951,9004,488,9850,464893,T
327595807,4479,334,237387,951,4739,2443,5638,464338,F
253424501,3357,41,302130,951,1044,488,9787,464071,T
569839918,4426,313,216874,951,2164,1466,10485,464313,F
159556207,3617,613,354466,951,2332,977,7432,464732,T
627088204,4512,352,410592,951,1899,1466,5009,464866,F
375510791,3709,646,140942,951,2240,977,9933,464163,T
561530108,2837,19,195753,951,1111,488,10469,464606,F
463841573,3052,30,244160,951,1765,2443,5530,464359,T
477782164,4478,346,111950,951,957,1466,5523,464178,F
759543454,4584,333,348384,951,913,1466,8077,464937,F
561312543,3407,52,109024,951,1122,488,10377,464721,T
756843301,3108,5,189588,951,1711,488,9972,464257,T
430430520,2964,51,65208,951,10981,488,5454,464394,F
276473499,4600,312,372600,951,2207,488,5513,464555,T
475486543,4573,345,137190,951,2084,1466,5578,464779,F
584967850,3575,618,78650,951,1142,2443,5000,464370,T
101715209,4456,320,138136,951,1830,1466,5437,464987,F
436111286,3365,26,265835,951,2037,977,5212,464632,T
